Timestamp,Unit_Name,Catalyst_Type,Catalyst_Age_Days,Sensor_Health_Index,Vibration_Level_mm_s,Valve_Opening_Percent,Feedstock_Flow_m3h,Reactor_Temp_C,Reactor_Pressure_Bar,Electricity_MWh,Natural_Gas_m3h,Steam_Tons_h,Ambient_Temp_C,Product_Yield_Tons,Energy_Intensity
2020-01-04 16:00:00,Ammonia_Unit_02,Platinum_Base_X1,170,0.6516270652423651,7.666043030035868,70.99256978199699,567.3554324211049,843.7955549343699,32.14971056479803,22.855223096020495,4760.031185585233,77.70770615694768,-0.9174883492445858,66.54674796801795,3.73992572500714
2020-01-04 20:00:00,Ammonia_Unit_02,Iron_Standard_V5,6,0.7924970265459194,3.1394690303790362,28.343709071629696,505.5158210545263,833.966404010715,28.1781328197005,15.141807347175849,3412.5242867795973,45.254887375133215,0.19730726011990285,72.1115613103736,2.4122186973380035
2020-01-05 00:00:00,Ethylene_Plant_01,Cobalt_Premium_Z2,197,0.8854945906694597,1.4443046024476285,85.98505735409161,529.3550404828655,803.5194899668576,27.65416551620409,15.744252917049947,3907.835826044084,53.88125035324062,11.003720185957029,84.37338448041424,2.292826886158982
2020-01-05 04:00:00,Ethylene_Plant_01,Cobalt_Premium_Z2,98,0.8516738955488876,5.47098956249159,56.10053423650391,499.2629765102903,760.7679813288191,32.68156666379041,18.58537745393821,4385.136194680019,80.994885486356,42.705227416031185,76.5376639394133,2.879459788875124
2020-01-05 08:00:00,Ethylene_Plant_01,Platinum_Base_X1,329,0.7969927376532641,4.139909074495971,62.96106004890133,610.8418069386454,796.3390926288089,30.007224230347603,26.134785581836802,3653.7366290611926,88.10911374114141,32.78321395885295,87.63056711731757,2.532974707496664
2020-01-05 12:00:00,Methanol_Complex_03,Cobalt_Premium_Z2,230,0.6091906445306141,7.873593867444943,66.65972581853399,541.1472740176002,810.2782702502685,32.774245129077954,26.75013302303399,3824.4026626516943,76.52837023759128,37.721935710540556,59.33913419605801,3.8786304383089765
2020-01-05 16:00:00,Methanol_Complex_03,Cobalt_Premium_Z2,168,0.9323404587891256,4.437551100624121,24.47615357617172,537.160594972325,745.2604261654482,30.680445296788488,27.023551268985308,4108.805404768421,60.06632914515269,9.501545625599707,90.1469800007887,2.6744431564222397
2020-01-05 20:00:00,Methanol_Complex_03,Platinum_Base_X1,297,0.7519315818866931,7.921060634514425,76.77430666500783,598.5668717430839,794.1003455700792,29.881235073518116,23.5985711548645,3631.0331025973505,81.36055044988436,21.15637988950142,81.01464025225435,2.617317241528072
2020-01-06 00:00:00,Ammonia_Unit_02,Cobalt_Premium_Z2,265,0.7641364380940607,1.1290709375608206,90.94563906525714,590.5123119352613,867.9578158137991,35.7351631458759,27.533146159683888,4653.9611683178255,54.64485149390333,45.70240225287803,81.22175544472191,3.2258348225963163
2020-01-06 04:00:00,Methanol_Complex_03,Platinum_Base_X1,8,0.6227957631787041,7.1440946859706775,58.993097266958145,564.0514747950507,817.5614590094863,34.17905676566123,17.05620848245479,4460.935529779134,83.31300531944308,31.904809327755295,63.231996369070295,3.4402692714208447
2020-01-06 08:00:00,Ammonia_Unit_02,Iron_Standard_V5,172,0.6173943254003569,6.572914147715059,49.31515317702493,612.6466329961386,834.1206638752047,30.24224840144554,28.85537617992203,4930.199517761313,42.14180356012304,33.55831449784178,68.08401984374117,4.060223500372201
2020-01-06 12:00:00,Ammonia_Unit_02,Iron_Standard_V5,360,0.9653709236729624,6.259826187828338,78.85968875836392,540.6656027043698,873.4006952415693,36.018094197775184,27.094127141240495,3311.2971732769956,89.64626915737556,-1.0680398682436394,93.94971341056494,2.2717925475774714
2020-01-06 16:00:00,Methanol_Complex_03,Iron_Standard_V5,195,0.9322391143185551,3.341086840550318,74.02647187900273,496.4526220000593,824.0755106122301,28.941749702010164,23.99334927962617,4897.536508223508,45.52668354222061,29.805738945067276,83.30625947420275,3.0944833776182943
2020-01-06 20:00:00,Ammonia_Unit_02,Platinum_Base_X1,269,0.5778976455799953,6.770077087980596,68.82318472724165,558.890482070548,822.374104945003,28.90926729763119,23.714331213140227,3166.171121935312,85.75831223886786,29.177197541451456,58.13666887061489,3.3745927561082456
2020-01-07 00:00:00,Methanol_Complex_03,Platinum_Base_X1,19,0.9497997849481257,4.366372633958216,92.40135683143531,547.8603584141991,839.6347590132965,29.113779760454875,16.673676897683997,4657.446554191231,82.6269728072091,37.488921003799305,93.66437710861369,2.3812240374985034
2020-01-07 04:00:00,Methanol_Complex_03,Cobalt_Premium_Z2,354,0.7110555462177375,6.221628087078145,63.63308164381607,636.1856428851976,931.5662410331804,30.27642906672497,27.015090289756102,3690.7844403195763,54.6602358092338,31.36610713356292,81.42539936357099,2.7808494919781843
2020-01-07 08:00:00,Ethylene_Plant_01,Cobalt_Premium_Z2,352,0.7759599372949038,4.917817174281363,38.62818079400479,534.1845379164862,820.4016026303788,29.332916444281835,22.473699929551167,4481.448123784322,63.11761138952383,33.71861213515854,74.61104409820508,3.1866060440850363
2020-01-07 12:00:00,Methanol_Complex_03,Cobalt_Premium_Z2,49,0.9756974152289846,1.7595176362672884,21.85745359491691,645.4029470261167,815.26892400064,31.269085310130507,27.322364059987407,4363.011168127964,50.72368930098051,40.000457222428146,113.34923769501924,2.2149765327576234
2020-01-07 16:00:00,Ethylene_Plant_01,Cobalt_Premium_Z2,356,0.9592993884298628,1.0164687213864179,54.0096522411348,477.1113625400616,842.4489254644502,29.372246390287287,19.73382402227466,3949.960559716312,64.05343961256624,36.82990493958772,82.38467489357153,2.540404345111892
2020-01-07 20:00:00,Methanol_Complex_03,Cobalt_Premium_Z2,338,0.9344303544173844,3.42949320962723,68.92426678788428,535.8334093392297,847.1936699735389,30.359027668739643,15.764300988695897,3582.626821775923,49.040264898369,32.47250870848699,90.12582046755573,2.020990448425733
2020-01-08 00:00:00,Methanol_Complex_03,Platinum_Base_X1,158,0.6698113349862199,7.962310583566787,32.91043538705145,531.065171451428,814.3394754722121,31.771842920025716,22.583373444092633,3151.850250233492,54.63066707013754,15.905944536433942,64.02842486182202,2.9926537091990717
2020-01-08 04:00:00,Ethylene_Plant_01,Platinum_Base_X1,66,0.7964242303060023,4.737880166572425,21.93228035257596,530.7197031732823,821.7359233184501,34.47058551221335,28.220193003993593,4191.815267400106,41.9579120044,-2.379606698819992,76.08204559944204,3.263663946165002
2020-01-08 08:00:00,Ethylene_Plant_01,Iron_Standard_V5,347,0.7715710010097097,6.917536540934967,88.1817091453775,618.2445944051832,814.9410050013006,33.00585870524422,16.33187758609737,4580.927468026262,67.59353060660361,9.71777782991029,85.86352810332883,2.552040727084617
2020-01-08 12:00:00,Methanol_Complex_03,Iron_Standard_V5,59,0.8971222270807636,5.107624565190651,42.646057087708186,522.1852291107111,850.3539945064897,35.66853318051897,21.174306634567515,3778.8314371176616,76.17715349615067,33.394288469676844,84.3235156239264,2.472461004986895
2020-01-08 16:00:00,Ammonia_Unit_02,Iron_Standard_V5,309,0.6309221252114705,8.163242290187501,54.95370758352993,609.4983943435838,742.7716463569287,31.702964323296655,27.511252597577403,3535.834424308102,50.11491892947354,51.06356292216187,69.2182840090019,3.218726343650582
2020-01-08 20:00:00,Ethylene_Plant_01,Iron_Standard_V5,308,0.8389587633896345,3.455644497236807,26.83031871427521,544.8870633992439,874.018314798867,31.41215262891292,18.4287772585867,3478.4555885246787,70.60674052345335,2.778055902434952,82.28479984135902,2.285835829848321
2020-01-09 00:00:00,Ammonia_Unit_02,Platinum_Base_X1,337,0.9644500666784858,0.9564036430237834,48.62099790137869,544.1323714004986,826.1132562215965,36.474855277074816,18.934602599640684,3699.6536669940815,42.404210374601426,-0.5433611649207055,94.46193033824403,2.092403225254411
2020-01-09 04:00:00,Ammonia_Unit_02,Platinum_Base_X1,159,0.7768293046587732,6.745347066444677,51.78299772481836,469.6523857406661,732.7948681528089,34.525036646752916,24.320469139187658,4679.357388359862,44.17308473234574,20.18040821649294,65.67115252432599,3.8271172018881856
2020-01-09 08:00:00,Ammonia_Unit_02,Platinum_Base_X1,271,0.8977906281915188,6.143652066648731,87.70584027614767,625.268702624938,730.7256143431351,35.08256008534167,27.96944071900083,3438.1011345249326,67.22285993703605,39.819533418269074,101.04486863726503,2.1873800152110134
2020-01-09 12:00:00,Ethylene_Plant_01,Cobalt_Premium_Z2,121,0.9197667582151101,4.720275057906769,84.90931087875464,642.0142289853289,816.7039711632536,38.36156220708457,23.65550458568179,3929.5159642454396,42.96427742103973,-6.092098337957943,106.29060230192569,2.095132311175268
2020-01-09 16:00:00,Ammonia_Unit_02,Cobalt_Premium_Z2,254,0.7117893499686411,3.111129945522517,34.1751530982475,475.00953509627413,740.7383403574156,29.230935016496947,16.52829767964259,4430.419174355037,62.860403900667066,43.19442637243187,60.859211078715,3.525621495021031
2020-01-09 20:00:00,Ethylene_Plant_01,Iron_Standard_V5,261,0.8813801522911564,2.006121181515514,61.70466699992675,646.9598627031392,878.8847739440852,26.99785851137618,28.940681929101668,4825.122613648771,43.20350885459452,0.9558918175825788,102.63916481680052,2.660443963177847
2020-01-10 00:00:00,Ammonia_Unit_02,Cobalt_Premium_Z2,135,0.9066977705112931,4.3582083534105145,74.84358530953486,463.3939443335986,908.699235746743,33.00989159053159,23.02993555427897,4091.4821577347448,57.46380891121258,23.755996689184627,75.62848611522746,2.9897417643878264
2020-01-10 04:00:00,Methanol_Complex_03,Platinum_Base_X1,274,0.7061131441240694,5.829611274323895,41.88879245253688,539.8948183111369,764.5760964138093,32.26742529798105,20.140200667772017,4497.53185042005,84.03332316419508,26.60991285873331,68.62082897771461,3.3505619298675278
2020-01-10 08:00:00,Methanol_Complex_03,Iron_Standard_V5,56,0.9531576963868766,5.131091434961543,49.58247378336423,543.9302194468931,780.3395285377869,29.279845082021993,26.302895074219087,4049.1383730387906,77.31998863781385,11.151727530565942,93.3212294933776,2.533295656379269
2020-01-10 12:00:00,Ethylene_Plant_01,Iron_Standard_V5,331,0.9784855034952223,3.999924082972864,93.86609659197428,531.8749209971169,797.9675345426607,32.818154312171906,25.36803200126343,4680.31125837036,60.67778059756105,22.3050226333757,93.67774197630219,2.7235478125855455
2020-01-10 16:00:00,Methanol_Complex_03,Cobalt_Premium_Z2,96,0.7713809357256364,4.81755555463356,76.979910180046,615.3259423777467,820.8131508859686,31.41503926032033,19.595697655413787,4619.083295133575,57.51442781564229,14.343658776299375,85.43712621736894,2.717933492968507
2020-01-10 20:00:00,Methanol_Complex_03,Iron_Standard_V5,114,0.9537387798090893,1.3636394425167877,52.78850470537665,594.8490708196993,829.2945551803491,32.871044032259455,27.831768777410343,4619.845287795459,58.23607330994039,47.185448754233825,102.11951285534708,2.5645339010036765
2020-01-11 00:00:00,Ammonia_Unit_02,Cobalt_Premium_Z2,357,0.8996537748127492,6.066720830879371,60.05612776498815,448.0469990799417,780.450718258853,34.02065274475466,16.26181343426823,4650.202449179525,46.58836746792586,-8.510680882195688,72.5556913228429,3.0500655434452
2020-01-11 04:00:00,Ethylene_Plant_01,Cobalt_Premium_Z2,28,0.8742087459250595,6.374048350367468,66.93367660671738,638.3313329126798,873.7481884545336,34.37170081799991,28.1867131093303,4631.866275179428,59.5325322197757,43.83255441436508,100.44627012544778,2.6241640082371753
2020-01-11 08:00:00,Ammonia_Unit_02,Iron_Standard_V5,306,0.9529377921067446,0.5916208327767247,57.41304162413826,650.4225198305961,848.2386863867308,34.00087868764856,16.51254852576157,4754.576558314437,69.37414141996031,-5.222687736946368,111.56619599709724,2.0244066960894083
2020-01-11 12:00:00,Ammonia_Unit_02,Cobalt_Premium_Z2,2,0.785683160723561,2.6641564468869516,50.87150240828831,590.7276478317984,868.0165976935252,24.343072711556733,15.541317453766968,4728.3048486597845,82.39708867203109,23.738482315575098,83.54245778555077,2.6506212338769974
2020-01-11 16:00:00,Ammonia_Unit_02,Cobalt_Premium_Z2,212,0.9372568533060561,1.2369348813861842,46.95122826197707,529.0520003602455,820.004539526625,34.2403556702463,27.972260024498034,4040.105881144561,74.12677532087183,51.883610499152255,89.25437035672526,2.7125152635174037
2020-01-11 20:00:00,Ammonia_Unit_02,Cobalt_Premium_Z2,68,0.6354849842403688,8.485857054995975,32.673622561368774,563.1867958782827,876.9984388425526,28.998908530771224,15.988607208502884,4809.599751957504,71.89796291503943,2.850822871026594,64.42141537855697,3.5065199350511853
2020-01-12 00:00:00,Ammonia_Unit_02,Cobalt_Premium_Z2,128,0.9362369628724221,5.246742670041307,93.02158451049601,532.9342151708834,815.5801720897672,31.841457108960213,29.87239545766797,3213.36103201837,43.35962008421576,16.45824007251567,89.81148798402944,2.449667238642903
2020-01-12 04:00:00,Ammonia_Unit_02,Iron_Standard_V5,333,0.8353162017269372,4.225904753812499,26.855952817871255,608.6692354219133,764.2927080127298,33.04336521595658,16.236838341306544,3881.0507023302,47.136805046662474,17.92847135413804,91.51762929132089,2.122972307245792
2020-01-12 08:00:00,Ammonia_Unit_02,Platinum_Base_X1,24,0.735083641447924,4.204008151848458,65.07667941728944,442.46905360729943,865.0978547950234,34.969667949835255,27.42996027609926,4859.758301368967,44.721804370846215,31.76365242137461,58.545317367660665,4.591988046688309
2020-01-12 12:00:00,Ethylene_Plant_01,Platinum_Base_X1,253,0.6515647664734378,8.21819135383016,91.97018334737567,574.0246587132065,776.3425421122552,30.975916532411453,29.460726081872096,3955.4051175164013,49.54365471449727,9.382524521660933,67.32256368680373,3.631736220641564
2020-01-12 16:00:00,Methanol_Complex_03,Cobalt_Premium_Z2,230,0.7700479834929251,5.778845105196387,48.11987127974848,619.2871270222257,804.1408252457649,32.24960572624533,23.592267103903595,4842.8580632205285,78.69914636601129,41.13155237665444,85.83854460598654,2.964078607747351
2020-01-12 20:00:00,Ammonia_Unit_02,Cobalt_Premium_Z2,176,0.7301594652358657,1.8492764659767182,38.931601228375456,535.2800304908678,785.7368167360047,31.083211338659073,17.53832331919372,4195.485771195229,71.01825926804125,3.0515781272214184,70.35116054663699,2.984740611375289
2020-01-13 00:00:00,Ammonia_Unit_02,Cobalt_Premium_Z2,221,0.7330861205270994,4.085270623966939,91.66422348582866,583.1171809908817,875.6610314734867,32.00442278660619,17.426333887757295,3625.905250875249,62.117286319986334,51.74050797672058,76.94552016455471,2.464620232223983
2020-01-13 04:00:00,Ammonia_Unit_02,Platinum_Base_X1,36,0.7472171356409719,6.693574727567194,80.13044995965933,444.57874386667396,801.1820542688791,31.51221708888008,26.40389594904435,3213.371624430471,40.57957579266855,42.13123836927888,59.79543400060514,3.470533089023587
2020-01-13 08:00:00,Ammonia_Unit_02,Cobalt_Premium_Z2,2,0.9644193557567402,3.8868005348703445,69.12687765229163,492.78383874526304,831.8848821807696,34.17644856850462,16.009769148988298,4395.1325883380805,73.40551951027821,-7.90247308508977,85.54504901220719,2.4719701720904372
2020-01-13 12:00:00,Ammonia_Unit_02,Iron_Standard_V5,361,0.9781387358297511,2.976267407094869,65.89913202588285,573.7994835198041,863.6336763844257,36.242733462509726,25.28860834202804,3628.2541927894144,66.96948863819034,33.43551996941506,101.02599025736855,2.1581365965678136
2020-01-13 16:00:00,Ammonia_Unit_02,Iron_Standard_V5,274,0.7649470813593091,8.429728612642043,47.00945914956211,577.0702045945917,793.9127519919774,27.564629585538718,19.322785869828174,4290.578505766797,44.141378507952844,-0.6443959186258201,79.45707037392941,2.765421324989041
2020-01-13 20:00:00,Methanol_Complex_03,Iron_Standard_V5,177,0.7592537833485061,7.985097076897833,68.09894736657706,515.1433481377203,836.220904258276,35.26484200856678,28.899687503566366,3874.0560942366437,75.03754444894224,40.42951286397122,70.40241648726854,3.4037303017071285
2020-01-14 00:00:00,Methanol_Complex_03,Platinum_Base_X1,264,0.5765206043639854,8.032482954591668,74.37690674404064,568.3101777782199,807.0043714946407,34.95338278116174,23.30848004590475,4472.247619071169,53.49116021550218,13.474377816646502,58.9756548886026,4.076922847010459
2020-01-14 04:00:00,Ammonia_Unit_02,Cobalt_Premium_Z2,186,0.9370370784165131,1.5533802373819015,22.37982324171015,546.6038505629933,828.6285024341431,33.113335409017196,18.33534025743597,4336.774533323609,64.20031533668185,5.837013661799368,92.19385353289745,2.3623519925369045
2020-01-14 08:00:00,Methanol_Complex_03,Cobalt_Premium_Z2,15,0.9349847978969353,2.3740420544732963,28.82675309467946,439.77837351248974,820.4922476380268,41.41984071486085,27.699482755710747,4223.335739908078,55.93859139053996,-4.2094682425533305,74.01349686204327,3.344456069664316
2020-01-14 12:00:00,Ethylene_Plant_01,Cobalt_Premium_Z2,279,0.7393871182313839,4.036535665326728,43.63328160790246,536.0606840067995,859.9193357840597,31.24178542168189,29.74865252916249,4170.947394523518,56.12869372605038,6.8606363463481514,71.34414558208776,3.5472890711420613
2020-01-14 16:00:00,Ammonia_Unit_02,Platinum_Base_X1,194,0.7188822156643118,7.157034065860466,44.234631270974404,593.4578362677761,815.328449852622,30.157754210199524,26.165587198202047,4474.879136133824,42.95135615711955,-6.451408025855459,76.79273116311491,3.2661539689928833
2020-01-14 20:00:00,Ethylene_Plant_01,Platinum_Base_X1,198,0.8357522009377845,6.394620321820985,87.5386950858998,629.603778622787,819.4344466140975,39.282878621833184,25.468289531029036,4526.844041296869,42.38776080026801,51.3852122006455,94.71469386649316,2.640829775680464
2020-01-15 00:00:00,Ethylene_Plant_01,Platinum_Base_X1,349,0.776003245633297,7.297339161219433,71.33790491374383,535.5553342743095,893.3598995130604,26.722540603429586,27.854434230222346,3595.7954973698656,78.88985272706066,6.322216188052746,74.80668197035611,3.0228423408266467
2020-01-15 04:00:00,Ammonia_Unit_02,Platinum_Base_X1,305,0.7268980069749602,7.866106329258967,48.01283613589579,573.1678439300398,764.651022541464,27.27280974924892,15.303287553725243,4344.615101592555,40.16419085207512,8.67489756572217,74.99422141467858,2.762257675877468
2020-01-15 08:00:00,Methanol_Complex_03,Iron_Standard_V5,64,0.7882370087298205,6.746134744404161,80.69016145167868,560.349508881965,847.6202400656218,34.389227380932134,28.333914641840643,3058.4106149569925,54.380587096813265,11.90263997439505,79.50387973038193,2.629386954989509
2020-01-15 12:00:00,Ethylene_Plant_01,Platinum_Base_X1,290,0.731476793582393,2.594160081159826,44.239615360327775,582.0801148306747,894.5024345383354,32.79838513567839,18.746663237858613,4178.1291893448,87.56370388670877,16.32933044909842,76.64005728079434,2.7886527863662876
2020-01-15 16:00:00,Ammonia_Unit_02,Platinum_Base_X1,18,0.7121821943357179,2.783565459097354,94.30671124618272,511.1269709783053,815.3721418722076,28.138710895454917,23.85738614769922,4597.1239154697,79.93903651365414,10.632574878055152,65.52279499958969,3.7664133096688275
2020-01-15 20:00:00,Ethylene_Plant_01,Platinum_Base_X1,64,0.9920738073281639,3.3199014529847872,78.62148561364447,545.6882678310565,767.2539406022819,34.45903769506314,21.70861849013689,3152.8246674756824,65.91960581692747,26.142005487759917,97.44534674666406,1.9344165341850434
2020-01-16 00:00:00,Ethylene_Plant_01,Cobalt_Premium_Z2,362,0.7240576484334713,2.9246029346689406,80.62925211211305,582.6643537047988,795.4918476039695,31.019464712094454,21.501641773816676,3826.4937409589343,77.10935911318197,27.827360091671288,75.9388647185109,2.7829385137988245
2020-01-16 04:00:00,Ethylene_Plant_01,Cobalt_Premium_Z2,330,0.8158587462730689,2.4927915976249047,39.57294048239409,574.1678779077511,809.4115448298785,26.32092517713402,21.75554000591822,3237.7412922623407,87.1893950377451,-7.1877225479408935,84.31917930361553,2.272803066078587
2020-01-16 08:00:00,Ethylene_Plant_01,Cobalt_Premium_Z2,358,0.7159929493401331,6.519888479005938,30.877536868069754,586.4025889827733,879.953628785,33.96776737424915,25.256677969403917,4310.26632090264,86.99361524195416,24.888015562075353,75.57482145356383,3.1992581295082223
2020-01-16 12:00:00,Methanol_Complex_03,Iron_Standard_V5,251,0.9640170020002251,0.7719284072030499,49.21542854886166,597.8205462944363,758.0397196739559,34.96249115173743,25.14016539623043,4977.870363990912,62.29140418378712,44.042394285741956,103.73565073912187,2.5519679712798458
2020-01-16 16:00:00,Ethylene_Plant_01,Iron_Standard_V5,17,0.7763731954641778,6.32714990476052,45.067681286694665,559.5884094090384,836.9512014450148,28.122359684087826,20.638337569903243,3656.9366706217197,56.12062096305962,-0.28796096465238463,78.20089948037011,2.5868091040844186
2020-01-16 20:00:00,Ethylene_Plant_01,Platinum_Base_X1,141,0.5669739708524055,7.088510172119744,77.73741050653273,567.8006782951591,761.382815372004,27.583353401385807,29.892777656263142,3801.4565177668587,77.40666037435184,10.482207597311366,57.94707694062521,4.1531858100622046
2020-01-17 00:00:00,Ethylene_Plant_01,Cobalt_Premium_Z2,308,0.8563860371497568,1.0283523467585427,33.071608983474455,515.9921658277592,799.117938652601,24.348814062013094,29.494712937921044,3580.3154938652665,60.50928717466827,27.643405381028522,79.53992749683988,2.9103874764155058
2020-01-17 04:00:00,Methanol_Complex_03,Iron_Standard_V5,320,0.8413336060816724,0.9947768576079694,59.55997137903329,601.6479785085825,867.1898107031998,31.688402196956346,17.358328195145795,4632.82112200924,47.74006775153892,28.744151261458967,91.11359940306735,2.465479601778149
2020-01-17 08:00:00,Ethylene_Plant_01,Cobalt_Premium_Z2,245,0.7920679546567239,2.783710423146408,67.11449748664421,485.22428926079414,844.1313247098652,30.497644454848402,25.317538300676162,4134.76970273176,49.68801171923945,-5.413244444034812,69.17950986202075,3.409392144414888
